id,严重程度,问题标签,问题产品,答案产品,答案长度,PIC数量,图片数量,question,answer_start
157,正常,,generator,generator,211,4,4,"""使用发电机时，燃油的使用前检查十分重要，该如何操作？""",警告 / 发动机运行后，发动机及消音器温度极高。检修或维修时，在其冷却前切勿用身体或衣物触碰。 / <PIC> / 燃油 / 确认油箱内燃油充足。 / 推荐燃油：无铅汽油 油箱容量：总计2.5升（0.55英制加仑，0.66美制加仑） / <PIC> / 本发电机发动机设计使用泵法辛烷值((R+M)/2)86及以上或研究法辛烷值91及以上的普通无铅汽油。 / <PIC> / 发动机机油 / 确认发动机机油处于机油加注口上限位置，必要时添加。 / <PIC> 上限 / 
158,严重,说明书题答案过短,generator,,35,0,0,"""启动发电机发动机的前两个步骤是什么？""",启动发动机前，请勿连接任何电气设备。将经济控制开关置于o（关闭）位置。
159,正常,,generator,generator,207,2,2,"""我需要给发电机连接交流电，该过程中如何保证自身安全？""","注意 / 连接发电机前，务必确认所有电气设备（包括线路及插头连接）状态良好。插入插头前，务必关闭所有电气设备。务必确保总负载在发电机额定输出范围内。务必确保插座负载电流在插座额定电流范围内。 / 1. 将电源线在提手上缠绕2至3圈。 / 2. 启动发动机。 / 3. 插入交流插座。 / <PIC> 4. 确认交流指示灯亮起。 /  交流指示灯 / <PIC> 5. 将经济控制开关置于""""（开启）位置，然后打开电气设备电源。 /  """"（开启）"
160,正常,,generator,,266,4,4,"""我注意到发电机上有两种不同的开关，请为我介绍一下。""","经济控制开关 /   ""开启""：经济控制开关置于档时，经济控制单元根据外接负载调节发动机转速，可降低油耗、减少噪音。- o ""关闭""：经济控制开关置于o档时，无论是否连接负载，发动机均以额定转速5000转/分钟运行。 / <PIC> / 燃油开关旋钮 / 燃油开关旋钮用于将燃油从油箱输送至化油器。 / <PIC> / 取下盖板，内部可见燃油开关拨杆。若燃油开关旋钮无法转动，可使用该拨杆供油。 / <PIC> / 发动机开关 / 发动机开关控制点火系统。  ""开启""：点火电路接通，可启动发动机。-  ""停止""：点火电路切断，发动机停机。 / <PIC> / AE00988"
161,严重,说明书题答案过短,generator,generator,79,1,1,"""我该在哪里查找并记录发电机的标识信息？""",识别码记录 / 请在指定位置记录您的产品识别码和序列号，以便向发电机经销商订购零配件。 / 同时请将这些识别码另行妥善保管，以防机器被盗。 / <PIC> AE00011
162,正常,,generator,generator,78,2,2,"""使用发电机的直流保护器时，我需要注意什么？""","注：按下即可复位直流保护器。 ""复位"" - ""断开"" / <PIC> / AE01021 / 直流保护器 / 当负载超过发电机额定输出时，直流保护器将自动断开。 / <PIC>"
163,正常,,generator,generator,74,2,2,"""使用发电机前，对发动机机油进行使用前检查十分重要，正确的步骤是什么？""",使用前检查 / 注：每次使用发电机前均应进行使用前检查。 /  / 发动机机油 / 确认发动机机油处于机油加注口上限位置，必要时添加。 / <PIC> 上限 / <PIC>
164,正常,,generator,generator,102,0,0,"""根据手册说明，启动发电机发动机的最后三个步骤是什么？""","启动发电机发动机的最后三个步骤如下： / 1. 将发动机开关置于""7""（开启）位置。 / 2. 缓慢拉动反冲启动器至啮合位置，然后快速拉动。 / 3. 发动机启动后，进行暖机，直至阻风门旋钮推回原位发动机也不会熄火。"
165,正常,,generator,generator,231,1,1,"""发电机的电池电量不足了，该如何正确充电？""",AE01100 电池充电 / 发电机直流额定电压为12V。 / 1. 将充电线在提手上缠绕2至3圈，插入直流插座。 / 注： / 启动发动机后再连接电池。红线夹接电池正极(+)，黑线夹接电池负极(-)，切勿接反。 /  红色 - 黑色 / 2. 启动发动机。 / 3. 按下直流保护器，安装电池。 / <PIC> / 注意 / 充电时务必关闭经济控制开关。务必确保电池接线正确。务必确保通气软管连接正确，无损坏或堵塞。若直流保护器断开，请将负载降至发电机额定输出范围内。若再次断开，请咨询发电机经销商。
166,正常,,generator,,163,4,4,"""我需要让发电机的发动机停机，告诉我该如何操作。""","AE01025 停机 / 注：关闭所有电气设备。将经济控制开关置于o（关闭）位置。 / <PIC> o ""关闭"" / 1. 断开所有电气设备。 / <PIC>2. 将发动机开关置于""5""（停止）位置。 /  5 ""停止"" / <PIC> / 3. 将燃油开关旋钮置于""关闭""位置。 /  ""关闭"" / <PIC> / 4. 顺时针拧紧油箱盖通气旋钮至手指拧紧状态。 / "
167,正常,,generator,,114,4,4,"""根据手册的建议，使用发电机时该如何检查火花塞？""",AE01026 火花塞检查 / 应定期拆卸并检查火花塞。 / 1. 取下盖板。 / 2. 检查是否变色并清除积碳。 / <PIC> / 3. 检查火花塞型号及间隙。 / <PIC> /  间隙 / <PIC> / 4. 安装火花塞。 / <PIC> / 5. 安装盖板。 / 
168,正常,,generator,"generator,oven",227,4,4,"""为了正确更换发电机的发动机机油，我需要遵循的前六个步骤是什么？""","AE01096 发动机机油更换 / 1. 将机器放置在水平面上，暖机数分钟，然后停机，将燃油开关旋钮置于""关闭""位置，顺时针拧紧油箱盖通气旋钮。 / 2. 取下盖板。 / <PIC> / 3. 从发电机底部拆下放油接头，打开机油加注口盖。 / <PIC> / 4. 将放油接头安装到机油加注口。 / <PIC> / 5. 在发动机下方放置接油盘，倾斜发电机将机油完全排空。 / <PIC>6. 添加发动机机油至上限位置。 /  上限 /  / 注：推荐发动机机油等级：API标准 SE级或SF级。 /  / 。"
169,正常,,generator,,191,3,3,"""我在操作发电机空气滤清器时出现了失误，请告诉我正确的步骤。""",空气滤清器 / 1. 取下盖板。 / <PIC> / 2. 松开固定空气滤清器盖的卡箍o。 / <PIC> / 3. 取下空气滤清器盖及滤芯。 / 4. 用溶剂清洗滤芯并晾干。 / 5. 给滤芯上油并挤出多余机油，滤芯应湿润但不滴油。 / 推荐机油：泡沫空气滤清器专用油或SAE 20号发动机油 / 注意 / 请勿拧绞滤芯，以免撕裂。 / 6. 将滤芯装入空气滤清器。 / 注：确保滤芯密封面与空气滤清器贴合，无漏气。 / <PIC>
170,中等,包含未清洗的OCR/LaTeX/目录噪声,generator,,191,3,3,"""如果发电机的发动机无法启动，我该怎么办？""","发动机无法启动 / 1. 燃油系统 燃油未输送至燃烧室。 / 2 油箱无油......添加燃油。 / <PIC>2 油箱有油......- 油箱盖通气旋钮置于""开启""（逆时针旋转1圈）。- 燃油开关旋钮置于""开启""。2 燃油管路堵塞......清洁燃油管路。2 化油器堵塞......清洁化油器。 / <PIC>2. 发动机机油系统 机油不足 2 机油液位低......添加发动机机油。 / <PIC>"
171,正常,,generator,,173,2,2,"""我需要将发电机的燃油排空，该如何正确操作？""","排空燃油 / 1. 打开油箱盖，使用市售手动虹吸管将油箱内燃油排入合格汽油容器，然后装回油箱盖。 / 警告 / 燃油高度易燃且有毒。请仔细阅读第4页""安全信息""。立即擦拭溢出的燃油。 / <PIC> / 2. 取下盖板，松开化油器浮子室放油螺丝-，排空化油器内燃油。 / 3. 将燃油开关旋钮置于""关闭""位置，启动发动机直至自行停机，燃烧完化油器内剩余燃油。 / <PIC>"
172,正常,,generator,generator,122,0,0,"""使用该发电机为对电压敏感的精密设备供电前，我需要做什么？""",注意 / 务必确保总负载在发电机额定输出范围内，否则会损坏发电机。部分精密设备对电压敏感，可能需要比便携式发电机更稳定的电压供应，例如部分医疗设备、个人电脑及检测峰值电压和有效值电压的逆变器。使用便携式发电机为该类设备供电前，请咨询精密设备供应商。
173,正常,,,jetski,182,0,0,"""在划船或钓鱼的场景中，拖曳速度、半滑航速度和滑航速度分别指什么，它们在技巧和应用上有何不同？""",根据摩托艇手册，半滑航速度是指艇体部分脱离排水状态、船首适度抬升、艇尾仍接触水面的中低速过渡状态；适用于前进、小半径转弯以及完成8字路线等操作。技巧上需掌握油门控制与中低速转向，保持速度平稳，并通过小幅舵角实现转向，例如在大椭圆转向训练中逐步加速至半滑航速度后进行左右转向练习。手册中未提供拖曳速度和滑航速度的明确定义及应用说明，因此相关内容无法依据现有证据确认。
174,正常,,jetski,jetski,267,0,0,"""如何在深水中登上并平衡摩托艇，确保操作的安全性和稳定性？""",在深水中登上并平衡摩托艇的操作步骤如下： /  / 1. 确保摩托艇处于稳定漂浮状态，若倾覆需先扶正。 / 2. 游近摩托艇尾部，利用尾部较低的吃水线作为登艇点。 / 3. 双手抓住艇尾或扶手，双腿打水使身体接近艇身。 / 4. 将腹部压上艇尾，借助核心力量将上半身拖上艇体，保持重心贴近艇中心。 / 5. 缓慢调整姿势，单膝跪入驾驶区，避免突然移动导致再次倾覆。 / 6. 坐稳后检查油门、启动开关和安全绳（kill cord），确保连接到位。 / 7. 启动前确认周围无障碍物，保持低速平稳起步。 /  / 全程应穿戴救生衣，建议在有人监护下练习。重复训练直至操作熟练。
175,正常,,jetski,,269,1,1,"""在滑航速度下驾驶摩托艇转弯时，有哪些技巧能在急转弯时保证稳定性和操控性？""",操作方法： 完全松开油门仅产生最小推力。发动机减速后，艇体不再响应车把操作，直至再次加油门或降至拖曳速度--转向需要油门。 <PIC> / 训练1：停车 1. 加速至滑航速度，松开油门手柄直至停止。 2. 按图示以拖曳速度转向。 3. 重复训练，逐步提高最大速度。 / 训练2：接近物体 1. 在水中选定一段距离外的位置，假想有物体。 2. 向选定位置加速，然后松开油门减速，判断能否在到达假想物体前停下。 3. 若无法在假想物体前停下，观察四周，加油门并转向避让，如同规避真实物体。 在不同距离与速度下重复训练，熟悉停车与转向避让障碍物的方法。
176,正常,,jetski,jetski,155,2,2,"""驾驶摩托艇时，有哪些技巧能在完成大椭圆转弯、绕圈和8字行驶动作的同时，保持操控性和稳定性？""",目标： 本练习让你练习搭载乘客驾驶摩托艇。 / 训练1：半滑航速度前进与大椭圆转向 1. 逐渐加速至半滑航速度，保持速度平稳右转。 2. 重复训练，平稳左转。 3. 重复训练，前进并转向完成完整椭圆。 <PIC> / 训练3：8字行驶 1. 结合上述训练完成大8字路线。 2. 重复训练，每次缩小8字尺寸。 <PIC>
177,正常,,jetski,jetski,358,3,3,"""在驾驶摩托艇进行中低速转弯时，如何控制油门并保持行驶的稳定性和操控性？""",转向 摩托艇通过油门与车把配合转向。转动车把时，尾部喷射推力喷嘴角度改变，从而改变行驶方向。 <PIC> 由于喷射推力强度决定转向速度与方向，除拖曳速度外，转向时必须始终加油门。 / 停车 摩托艇未配备独立制动系统，通过水阻或倒挡喷射减速。松开油门手柄后艇体立即减速，但会滑行一段距离才完全停止。若不确定能否在障碍物前及时停下，加油门并转向避让。 从全速状态松开油门或停止发动机后，摩托艇因水阻完全停止的距离约为90米（300英尺），具体受总重量、水面状况、风向等因素影响。 <PIC> 握紧RiDE手柄减速时，停车距离比不使用时缩短约30%，但仍受总重量、水面状况、风向等因素影响。 / 操作方法： 完全松开油门仅产生最小推力。发动机减速后，艇体不再响应车把操作，直至再次加油门或降至拖曳速度--转向需要油门。 <PIC>
