id,严重程度,问题标签,问题产品,答案产品,答案长度,PIC数量,图片数量,question,answer_start
172,正常,,generator,generator,136,0,0,"""使用该发电机为对电压敏感的精密设备供电前，我需要做什么？""",您好，相关说明如下： / 1. 注意 / 务必确保总负载在发电机额定输出范围内，否则会损坏发电机。部分精密设备对电压敏感，可能需要比便携式发电机更稳定的电压供应，例如部分医疗设备、个人电脑及检测峰值电压和有效值电压的逆变器。使用便携式发电机为该类设备供电前，请咨询精密设备供应商。
173,正常,,,,153,0,0,"""在划船或钓鱼的场景中，拖曳速度、半滑航速度和滑航速度分别指什么，它们在技巧和应用上有何不同？""",您好，您的问题可以先通过订单售后入口或人工客服处理。请您提供订单号、商品照片或视频、问题说明、物流面单等凭证，我们会根据商品状态、责任原因和平台规则核实。若属于商品质量、错发漏发、运输破损或描述不符，会协助办理补发、换货、维修、退货退款或升级投诉；若需要补充检测或商家确认，我们也会同步处理进度和预计时效。
174,正常,,jetski,jetski,57,0,0,"""如何在深水中登上并平衡摩托艇，确保操作的安全性和稳定性？""",您好，相关说明如下： / 1. 目标： 本练习训练你落水后在深水中登艇，以及扶正倾覆的摩托艇。重复练习直至能轻松完成。
175,正常,,jetski,,289,1,1,"""在滑航速度下驾驶摩托艇转弯时，有哪些技巧能在急转弯时保证稳定性和操控性？""",您好，相关说明如下： / 1. 操作方法： 完全松开油门仅产生最小推力。发动机减速后，艇体不再响应车把操作，直至再次加油门或降至拖曳速度--转向需要油门。 <PIC> / 2. 训练1：停车 1. 加速至滑航速度，松开油门手柄直至停止。 2. 按图示以拖曳速度转向。 3. 重复训练，逐步提高最大速度。 / 3. 训练2：接近物体 1. 在水中选定一段距离外的位置，假想有物体。 2. 向选定位置加速，然后松开油门减速，判断能否在到达假想物体前停下。 3. 若无法在假想物体前停下，观察四周，加油门并转向避让，如同规避真实物体。 在不同距离与速度下重复训练，熟悉停车与转向避让障碍物的方法。
176,正常,,jetski,jetski,175,2,2,"""驾驶摩托艇时，有哪些技巧能在完成大椭圆转弯、绕圈和8字行驶动作的同时，保持操控性和稳定性？""",您好，相关说明如下： / 1. 目标： 本练习让你练习搭载乘客驾驶摩托艇。 / 2. 训练1：半滑航速度前进与大椭圆转向 1. 逐渐加速至半滑航速度，保持速度平稳右转。 2. 重复训练，平稳左转。 3. 重复训练，前进并转向完成完整椭圆。 <PIC> / 3. 训练3：8字行驶 1. 结合上述训练完成大8字路线。 2. 重复训练，每次缩小8字尺寸。 <PIC>
177,正常,,jetski,jetski,378,3,3,"""在驾驶摩托艇进行中低速转弯时，如何控制油门并保持行驶的稳定性和操控性？""",您好，相关说明如下： / 1. 转向 摩托艇通过油门与车把配合转向。转动车把时，尾部喷射推力喷嘴角度改变，从而改变行驶方向。 <PIC> 由于喷射推力强度决定转向速度与方向，除拖曳速度外，转向时必须始终加油门。 / 2. 停车 摩托艇未配备独立制动系统，通过水阻或倒挡喷射减速。松开油门手柄后艇体立即减速，但会滑行一段距离才完全停止。若不确定能否在障碍物前及时停下，加油门并转向避让。 从全速状态松开油门或停止发动机后，摩托艇因水阻完全停止的距离约为90米（300英尺），具体受总重量、水面状况、风向等因素影响。 <PIC> 握紧RiDE手柄减速时，停车距离比不使用时缩短约30%，但仍受总重量、水面状况、风向等因素影响。 / 3. 操作方法： 完全松开油门仅产生最小推力。发动机减速后，艇体不再响应车把操作，直至再次加油门或降至拖曳速度--转向需要油门。 <PIC>
178,正常,,jetski,,109,1,1,"""如何驾驶摩托艇以拖曳速度直行和转弯，保证操作的平顺性和操控性？""",您好，相关说明如下： / 1. 训练1：拖曳速度直行与转向 1. 登艇，观察周围人员、物体及其他船只。 2. 启动发动机，直线行驶。 3. 开始转向，做长约15-21米（50-70英尺）的大8字路线，不加油门。 <PIC>
179,正常,,jetski,jetski,105,1,1,"""摩托艇全加速行驶时，如何安全平稳地将其停稳？""",您好，相关说明如下： / 1. 目标： 本练习教你了解摩托艇的停车特性。 / 2. 操作方法： 完全松开油门仅产生最小推力。发动机减速后，艇体不再响应车把操作，直至再次加油门或降至拖曳速度--转向需要油门。 <PIC>
180,正常,,jetski,,311,0,0,"""驾驶摩托艇时，如何避免发生碰撞事故，保障自身和水上其他人员的安全？""",您好，相关说明如下： / 1. 安全驾驶所需的技能并培养良好判断力。 本指南的目的是通过练习关键技能帮助你入门。你应反复练习每项操作直至熟练自如，再进行下一项练习。 每项练习都建立在已学技能之上，切勿跳步练习。 这些练习旨在让你感受艇体特性，学习其在不同使用模式下的操作方式。请始终牢记，这些练习只是入门指导。你必须结合常识、良好判断力以及后续驾驶中积累的技能与知识。 本练习指南分为9项练习。请从练习1开始分步练习驾驶。练习1至7涵盖需要掌握的基础驾驶技巧。 练习9将帮助你学习搭载乘客所需的技能。同样，熟练掌握前面的练习后再尝试此项。 开始练习前请完整阅读本指南，然后在练习前再次阅读对应章节。本指南中会提及不同速度等级。
181,正常,,pump,,105,3,3,"""水泵发动机安全停机的正确步骤是什么？""","您好，相关说明如下： / 1. 发动机停机 / 1. 将油门手柄完全向左推。 / <PIC> / 2. 将发动机开关置于""OFF""位置。 / ""OFF"" / <PIC> / 3. 将燃油开关手柄置于""OFF""位置。 / ""OFF"" / <PIC>"
182,正常,,pump,,107,2,2,"""水泵的核心部件有哪些？""",您好，相关说明如下： / 1. 部件说明 / 油箱 油箱盖 燃油开关 空气滤清器盖 火花塞 消音器 阻风门手柄 发动机开关 机油加注口盖 放油螺塞 反冲启动器 机油警告灯 油门手柄 注水螺塞 放水螺塞 / <PIC><PIC>
183,正常,,,,153,0,0,"""清洗油箱滤网的详细步骤是什么？""",您好，您的问题可以先通过订单售后入口或人工客服处理。请您提供订单号、商品照片或视频、问题说明、物流面单等凭证，我们会根据商品状态、责任原因和平台规则核实。若属于商品质量、错发漏发、运输破损或描述不符，会协助办理补发、换货、维修、退货退款或升级投诉；若需要补充检测或商家确认，我们也会同步处理进度和预计时效。
184,正常,,pump,,115,1,1,"""水泵安全排放燃油的正确步骤是什么？""",您好，相关说明如下： / 1. 排放燃油 / 1. 排空油箱、燃油开关及化油器浮子室。 / 化油器放油螺塞 / 2. 向油箱内倒入一杯SAE 10W30或20W40发动机机油。 / 3. 晃动油箱使内壁均匀附着机油。 / 4. 排出多余机油。 / <PIC>
185,中等,包含未清洗的OCR/LaTeX/目录噪声,pump,,103,0,0,"""水泵无法抽水的潜在原因有哪些，该如何有效诊断并解决这些问题？""",您好，相关说明如下： / 1. 无法抽水 / o 注水螺塞或放水螺塞松动......拧紧。 / o 软管接头或卡箍松动......拧紧。 / o O形圈或垫片损坏......更换。 / o 机械密封损坏......咨询经销商。
186,正常,,thermostat,thermostat,665,4,4,"""如何为温控器设置日期和时间，以实现精准的日程和温度控制？""",您好，相关说明如下： / 1. 16 安装电池。 如图所示在温控器背面装入两节AA碱性电池 <PIC> / 17 安装温控器主体。 将温控器对准UWP底座并用力卡入到位。 <PIC> / 18 打开电源。在断路器箱或控制供暖/制冷系统的开关处打开电源。 <PIC> / 19 设置日期和时间 19 设置日期。按+或-调整年份。按选择键。按+或-调整月份。按选择键。按+或-调整日期。按选择键。 <PIC> / 20 选择时钟格式。 按+或-设置时钟格式为12小时制（北美标准）或24小时制。按选择键 21 设置时间。 按+或-调整小时。按选择键。 按+或-调整分钟。按选择键。  快速安装指南 / 2. 设置日期 1 按菜单键进入设备菜单。显示PROG。按+或-选择日期 2 按选择键。 3 年份开始闪烁。按+或-调整年份。按选择键 4 按+或-调整月份。按选择键 5 按+或-调整日期。按选择键保存并退出  / 3. 调整程序日程 1 按温控器上的菜单键 2 显示PROG。按选择键。然后显示开启。按选择键 3 按+或-选择要编辑的日期或日期组。按选择键。 4 按+或-选择要编辑的日程时段（起床、离家、回家、睡眠）。按选择键
187,正常,,thermostat,thermostat,398,2,2,"""如何调整温控器的系统和风扇运行设置，以优化供暖和制冷效果？""",您好，相关说明如下： / 1. 风扇运行设置 1 按风扇键循环切换至下一个可用风扇模式。 2 循环切换直至显示所需风扇模式并保持激活状态。 注：可用风扇模式因系统设置而异。 <PIC> 风扇模式： - 自动：仅在供暖或制冷系统运行时风扇启动。 - 开启：风扇持续运行。 - 循环：风扇随机运行约33%的时间。 / 2. 系统运行设置 1 按模式键循环切换至下一个可用系统模式。 2 循环切换直至显示所需系统模式并保持激活状态。 注：可用系统模式因型号及系统设置而异。 <PIC> 系统模式： - 自动：温控器根据需要自动选择供暖或制冷。 - 供暖：温控器仅控制供暖系统。 - 制冷：温控器仅控制制冷系统 - 应急供暖（仅适用于带辅助加热的热泵）：温控器控制辅助加热。不使用压缩机。 - 关闭：供暖和制冷系统关闭。若风扇设置为开启或循环模式，风扇仍可运行。 注：由于压缩机保护，供暖/制冷指示灯会闪烁5分钟
188,正常,,thermostat,,217,1,1,"""如何调整温控器的程序日程，以实现高效的能源利用和温度控制？""",您好，相关说明如下： / 1. 程序日程 您可每天设置四个时间段，工作日和周末可设置不同参数。建议使用预设设置（如下表所示），可有效降低供暖/制冷能耗。 起床--设置起床时间及早晨离家前的所需温度。 离家--设置离家时间及外出时的所需温度（通常为节能温度）。 回家--设置回家时间及晚上就寝前的所需温度。 睡眠--设置就寝时间及夜间所需温度（通常为节能温度）。 <PIC> / 上表仅为示例 注：如需临时或永久覆盖上述程序日程，请参阅第12页
189,正常,,thermostat,thermostat,513,4,4,"""如何在不影响已编程日程的情况下，临时更改温控器的温度设置？""","您好，相关说明如下： / 1. 供暖或制冷系统无响应 按系统键将系统设置为供暖。确保温度设定高于室内温度。 设置低于室内温度。检查断路器并在必要时复位。确保供暖和制冷系统的电源开关已打开。确保炉门紧闭 等待5分钟让系统响应。 / 2. 调整程序日程 1 按温控器上的菜单键 <PIC>2 显示PROG。按选择键。然后显示开启。按选择键 3 按+或-选择要编辑的日期或日期组。按选择键。 4 按+或-选择要编辑的日程时段（起床、离家、回家、睡眠）。按选择键。 5 显示开启。按选择键保持该时段开启。或按+然后按选择键关闭该时段。 6 时间开始闪烁。按+或-调整日程时段开始时间。按选择键。 7 温度开始闪烁。按+或-调整""供暖""设定温度。按选择键。按+或-调整""制冷""设定温度。按选择键。<PIC> 8 对剩余日程时段重复步骤4至7。 9 完成后按主页键保存程序设置并返回主界面。 <PIC> / 快速安装指南 / 3. 确认系统已关闭 调节旧温控器温度。若5分钟内未听到系统启动，则电源已关闭。 <PIC> 拆卸旧温控器面板。 大多数温控器可握住面板轻轻拉下即可拆卸。部分温控器可能配有螺丝、按钮或卡扣。  此时请勿"
